step 0.000000    loss_mse 0.001185    loss_niqe 8023.066223   loss_pi: 8324.685504 
step 1060.000000    loss_mse 0.000048    loss_niqe 8921.425468   loss_pi: 8704.208318 
step 1070.000000    loss_mse 0.000051    loss_niqe 8940.680201   loss_pi: 8711.532516 
step 1080.000000    loss_mse 0.000051    loss_niqe 8957.255197   loss_pi: 8719.424153 
step 1090.000000    loss_mse 0.000049    loss_niqe 8937.527790   loss_pi: 8719.816011 
step 1100.000000    loss_mse 0.000049    loss_niqe 8937.653964   loss_pi: 8716.930041 
step 1110.000000    loss_mse 0.000049    loss_niqe 8932.544022   loss_pi: 8713.500831 
step 1120.000000    loss_mse 0.000049    loss_niqe 8942.429631   loss_pi: 8712.507822 
step 1130.000000    loss_mse 0.000049    loss_niqe 8956.105662   loss_pi: 8726.237106 
step 1140.000000    loss_mse 0.000050    loss_niqe 8961.393579   loss_pi: 8733.712239 
step 1150.000000    loss_mse 0.000050    loss_niqe 8939.260387   loss_pi: 8721.392418 
step 1160.000000    loss_mse 0.000051    loss_niqe 8955.986862   loss_pi: 8726.964689 
step 1170.000000    loss_mse 0.000050    loss_niqe 8933.444730   loss_pi: 8716.218196 
step 1180.000000    loss_mse 0.000051    loss_niqe 8934.760652   loss_pi: 8727.872825 
step 1190.000000    loss_mse 0.000053    loss_niqe 8969.739305   loss_pi: 8722.758213 
step 1200.000000    loss_mse 0.000050    loss_niqe 8921.435845   loss_pi: 8712.345034 
step 1210.000000    loss_mse 0.000050    loss_niqe 8925.363992   loss_pi: 8710.762278 
step 1220.000000    loss_mse 0.000051    loss_niqe 8962.301160   loss_pi: 8722.106799 
step 1230.000000    loss_mse 0.000051    loss_niqe 8964.340262   loss_pi: 8731.354225 
step 1240.000000    loss_mse 0.000052    loss_niqe 8968.627418   loss_pi: 8739.214416 
step 1250.000000    loss_mse 0.000053    loss_niqe 8971.133875   loss_pi: 8731.754896 
step 1260.000000    loss_mse 0.000052    loss_niqe 8960.227961   loss_pi: 8728.688343 
step 1270.000000    loss_mse 0.000053    loss_niqe 8989.710839   loss_pi: 8740.141669 
step 1280.000000    loss_mse 0.000053    loss_niqe 8995.721787   loss_pi: 8742.098980 
step 1290.000000    loss_mse 0.000053    loss_niqe 8976.352335   loss_pi: 8733.658381 
step 1300.000000    loss_mse 0.000053    loss_niqe 8955.787475   loss_pi: 8723.855465 
step 1310.000000    loss_mse 0.000053    loss_niqe 8999.200173   loss_pi: 8742.347886 
step 1320.000000    loss_mse 0.000052    loss_niqe 8997.120423   loss_pi: 8745.841043 
step 1330.000000    loss_mse 0.000053    loss_niqe 8981.256921   loss_pi: 8739.480246 
step 1340.000000    loss_mse 0.000055    loss_niqe 8981.541078   loss_pi: 8732.464342 
step 1350.000000    loss_mse 0.000054    loss_niqe 8967.894569   loss_pi: 8723.967712 
step 1360.000000    loss_mse 0.000057    loss_niqe 8991.176501   loss_pi: 8741.851385 
step 1370.000000    loss_mse 0.000052    loss_niqe 8991.924781   loss_pi: 8738.794603 
step 1380.000000    loss_mse 0.000053    loss_niqe 8993.219058   loss_pi: 8746.963060 
step 1390.000000    loss_mse 0.000052    loss_niqe 9005.089297   loss_pi: 8749.035855 
step 1400.000000    loss_mse 0.000054    loss_niqe 8985.799866   loss_pi: 8739.388454 
step 1410.000000    loss_mse 0.000054    loss_niqe 9004.303435   loss_pi: 8747.604754 
step 1420.000000    loss_mse 0.000053    loss_niqe 9004.391749   loss_pi: 8755.503369 
step 1430.000000    loss_mse 0.000054    loss_niqe 9016.935939   loss_pi: 8752.228886 
step 1440.000000    loss_mse 0.000053    loss_niqe 9023.326218   loss_pi: 8760.615044 
step 1450.000000    loss_mse 0.000055    loss_niqe 9011.088532   loss_pi: 8754.232393 
step 1460.000000    loss_mse 0.000055    loss_niqe 9006.907133   loss_pi: 8750.583830 
step 1470.000000    loss_mse 0.000055    loss_niqe 9036.932113   loss_pi: 8764.528685 
step 1480.000000    loss_mse 0.000057    loss_niqe 9014.411043   loss_pi: 8753.223176 
step 1490.000000    loss_mse 0.000055    loss_niqe 9041.238913   loss_pi: 8757.418670 
step 1500.000000    loss_mse 0.000057    loss_niqe 9021.647192   loss_pi: 8752.269100 
step 1510.000000    loss_mse 0.000055    loss_niqe 9030.719483   loss_pi: 8764.050194 
step 1520.000000    loss_mse 0.000057    loss_niqe 9038.518761   loss_pi: 8759.525812 
step 1530.000000    loss_mse 0.000055    loss_niqe 9045.069416   loss_pi: 8763.497828 
step 1540.000000    loss_mse 0.000057    loss_niqe 9027.438600   loss_pi: 8754.968604 
step 1550.000000    loss_mse 0.000055    loss_niqe 9048.106591   loss_pi: 8771.059670 
step 1560.000000    loss_mse 0.000056    loss_niqe 9039.013621   loss_pi: 8765.311762 
step 1570.000000    loss_mse 0.000055    loss_niqe 9054.095824   loss_pi: 8768.574378 
step 1580.000000    loss_mse 0.000056    loss_niqe 9038.112907   loss_pi: 8761.643512 
step 1590.000000    loss_mse 0.000056    loss_niqe 9010.400483   loss_pi: 8758.912244 
step 1600.000000    loss_mse 0.000056    loss_niqe 9045.189429   loss_pi: 8764.008497 
step 1610.000000    loss_mse 0.000058    loss_niqe 9047.866685   loss_pi: 8772.462255 
step 1620.000000    loss_mse 0.000057    loss_niqe 9048.350497   loss_pi: 8771.691404 
step 1630.000000    loss_mse 0.000058    loss_niqe 9062.616257   loss_pi: 8780.658865 
step 1640.000000    loss_mse 0.000058    loss_niqe 9044.939882   loss_pi: 8777.873016 
step 1650.000000    loss_mse 0.000058    loss_niqe 9052.092135   loss_pi: 8769.784524 
step 1660.000000    loss_mse 0.000059    loss_niqe 9069.624219   loss_pi: 8785.881322 
step 1670.000000    loss_mse 0.000059    loss_niqe 9062.833334   loss_pi: 8784.286985 
step 1680.000000    loss_mse 0.000059    loss_niqe 9041.642727   loss_pi: 8773.823778 
step 1690.000000    loss_mse 0.000059    loss_niqe 9061.509483   loss_pi: 8786.219784 
step 1700.000000    loss_mse 0.000059    loss_niqe 9041.049213   loss_pi: 8780.935103 
step 1710.000000    loss_mse 0.000059    loss_niqe 9049.910335   loss_pi: 8777.899248 
step 1720.000000    loss_mse 0.000060    loss_niqe 9051.731975   loss_pi: 8776.618098 
step 1730.000000    loss_mse 0.000060    loss_niqe 9055.476310   loss_pi: 8786.667611 
step 1740.000000    loss_mse 0.000061    loss_niqe 9056.973356   loss_pi: 8781.818722 
step 1750.000000    loss_mse 0.000061    loss_niqe 9088.313349   loss_pi: 8790.962675 
step 1760.000000    loss_mse 0.000061    loss_niqe 9044.566986   loss_pi: 8779.894779 
step 1770.000000    loss_mse 0.000060    loss_niqe 9070.845961   loss_pi: 8797.956653 
step 1780.000000    loss_mse 0.000061    loss_niqe 9063.681185   loss_pi: 8791.417207 
step 1790.000000    loss_mse 0.000061    loss_niqe 9046.343840   loss_pi: 8785.467941 
step 1800.000000    loss_mse 0.000061    loss_niqe 9061.003987   loss_pi: 8792.349351 
step 1810.000000    loss_mse 0.000061    loss_niqe 9058.840760   loss_pi: 8785.669512 
step 1820.000000    loss_mse 0.000061    loss_niqe 9061.256913   loss_pi: 8791.296410 
step 1830.000000    loss_mse 0.000061    loss_niqe 9063.835711   loss_pi: 8793.051874 
step 1840.000000    loss_mse 0.000061    loss_niqe 9068.005187   loss_pi: 8785.299817 
step 1850.000000    loss_mse 0.000062    loss_niqe 9076.502726   loss_pi: 8805.450916 
step 1860.000000    loss_mse 0.000061    loss_niqe 9070.591459   loss_pi: 8795.540116 
step 1870.000000    loss_mse 0.000062    loss_niqe 9069.851944   loss_pi: 8797.502649 
step 1880.000000    loss_mse 0.000062    loss_niqe 9082.083200   loss_pi: 8797.558283 
step 1890.000000    loss_mse 0.000063    loss_niqe 9064.704698   loss_pi: 8798.402452 
step 1900.000000    loss_mse 0.000062    loss_niqe 9081.077491   loss_pi: 8796.936482 
step 1910.000000    loss_mse 0.000062    loss_niqe 9071.954302   loss_pi: 8800.168728 
step 1920.000000    loss_mse 0.000062    loss_niqe 9069.206771   loss_pi: 8799.282725 
step 1930.000000    loss_mse 0.000062    loss_niqe 9077.431640   loss_pi: 8798.694290 
step 1940.000000    loss_mse 0.000062    loss_niqe 9060.435029   loss_pi: 8787.191866 
step 1950.000000    loss_mse 0.000063    loss_niqe 9076.494555   loss_pi: 8795.457750 
step 1960.000000    loss_mse 0.000063    loss_niqe 9082.253464   loss_pi: 8800.661588 
step 1970.000000    loss_mse 0.000062    loss_niqe 9086.414611   loss_pi: 8802.839809 
step 1980.000000    loss_mse 0.000063    loss_niqe 9057.260862   loss_pi: 8789.374893 
step 1990.000000    loss_mse 0.000063    loss_niqe 9077.756813   loss_pi: 8798.229388 
step 2000.000000    loss_mse 0.000063    loss_niqe 9066.420362   loss_pi: 8798.292948 
step 2010.000000    loss_mse 0.000063    loss_niqe 9074.407285   loss_pi: 8795.530512 
step 2020.000000    loss_mse 0.000063    loss_niqe 9085.026943   loss_pi: 8803.562059 
step 2030.000000    loss_mse 0.000063    loss_niqe 9072.147878   loss_pi: 8793.568048 
step 2040.000000    loss_mse 0.000064    loss_niqe 9081.645492   loss_pi: 8801.881543 
step 2050.000000    loss_mse 0.000063    loss_niqe 9067.485649   loss_pi: 8796.305588 
step 2060.000000    loss_mse 0.000064    loss_niqe 9077.670158   loss_pi: 8798.699032 
step 2070.000000    loss_mse 0.000064    loss_niqe 9089.594302   loss_pi: 8809.408051 
step 2080.000000    loss_mse 0.000063    loss_niqe 9087.948726   loss_pi: 8801.326830 
step 2090.000000    loss_mse 0.000063    loss_niqe 9064.204349   loss_pi: 8794.643105 
step 2100.000000    loss_mse 0.000063    loss_niqe 9062.128649   loss_pi: 8788.971679 
step 2110.000000    loss_mse 0.000064    loss_niqe 9080.353926   loss_pi: 8802.019487 
step 2120.000000    loss_mse 0.000064    loss_niqe 9075.941103   loss_pi: 8800.485426 
step 2130.000000    loss_mse 0.000064    loss_niqe 9066.895610   loss_pi: 8801.338765 
step 2140.000000    loss_mse 0.000064    loss_niqe 9066.028192   loss_pi: 8790.211288 
step 2150.000000    loss_mse 0.000064    loss_niqe 9081.530569   loss_pi: 8805.590681 
step 2160.000000    loss_mse 0.000065    loss_niqe 9074.181903   loss_pi: 8794.496097 
step 2170.000000    loss_mse 0.000064    loss_niqe 9065.752146   loss_pi: 8796.742460 
step 2180.000000    loss_mse 0.000064    loss_niqe 9078.017569   loss_pi: 8803.114566 
step 2190.000000    loss_mse 0.000064    loss_niqe 9071.040346   loss_pi: 8797.674376 
step 2200.000000    loss_mse 0.000065    loss_niqe 9084.148770   loss_pi: 8799.953092 
step 2210.000000    loss_mse 0.000064    loss_niqe 9082.682144   loss_pi: 8804.729000 
step 2220.000000    loss_mse 0.000064    loss_niqe 9052.759556   loss_pi: 8786.491934 
step 2230.000000    loss_mse 0.000066    loss_niqe 9057.219147   loss_pi: 8795.170035 
step 2240.000000    loss_mse 0.000064    loss_niqe 9070.389131   loss_pi: 8804.056069 
step 2250.000000    loss_mse 0.000065    loss_niqe 9060.986049   loss_pi: 8790.278862 
step 2260.000000    loss_mse 0.000065    loss_niqe 9075.124743   loss_pi: 8799.934978 
step 2270.000000    loss_mse 0.000065    loss_niqe 9066.863072   loss_pi: 8801.539441 
step 2280.000000    loss_mse 0.000065    loss_niqe 9085.153034   loss_pi: 8801.048429 
step 2290.000000    loss_mse 0.000065    loss_niqe 9068.243234   loss_pi: 8794.098968 
step 2300.000000    loss_mse 0.000065    loss_niqe 9091.028964   loss_pi: 8804.711669 
step 2310.000000    loss_mse 0.000065    loss_niqe 9082.214408   loss_pi: 8800.658368 
step 2320.000000    loss_mse 0.000065    loss_niqe 9078.801198   loss_pi: 8795.598402 
step 2330.000000    loss_mse 0.000065    loss_niqe 9086.877108   loss_pi: 8805.137780 
step 2340.000000    loss_mse 0.000066    loss_niqe 9072.065961   loss_pi: 8798.374278 
step 2350.000000    loss_mse 0.000065    loss_niqe 9069.606951   loss_pi: 8796.058512 
step 2360.000000    loss_mse 0.000065    loss_niqe 9051.097139   loss_pi: 8785.798613 
step 2370.000000    loss_mse 0.000066    loss_niqe 9067.195410   loss_pi: 8792.919844 
step 2380.000000    loss_mse 0.000066    loss_niqe 9092.463491   loss_pi: 8809.600369 
step 2390.000000    loss_mse 0.000066    loss_niqe 9072.177723   loss_pi: 8799.976858 
step 2400.000000    loss_mse 0.000065    loss_niqe 9064.602993   loss_pi: 8792.616638 
step 2410.000000    loss_mse 0.000066    loss_niqe 9068.485923   loss_pi: 8794.676394 
step 2420.000000    loss_mse 0.000066    loss_niqe 9084.818536   loss_pi: 8805.897982 
step 2430.000000    loss_mse 0.000066    loss_niqe 9079.285785   loss_pi: 8799.691107 
step 2440.000000    loss_mse 0.000066    loss_niqe 9088.802694   loss_pi: 8813.040290 
step 2450.000000    loss_mse 0.000066    loss_niqe 9082.867498   loss_pi: 8801.771664 
step 2460.000000    loss_mse 0.000066    loss_niqe 9074.491304   loss_pi: 8799.478996 
step 2470.000000    loss_mse 0.000066    loss_niqe 9076.766150   loss_pi: 8796.414377 
step 2480.000000    loss_mse 0.000066    loss_niqe 9075.888587   loss_pi: 8800.673515 
step 2490.000000    loss_mse 0.000066    loss_niqe 9070.287387   loss_pi: 8802.845637 
