step 440   psnr 22.739327   loss_mse 0.000048    loss_niqe 9131.483123   loss_pi: 8824.191749   loss_nrqm: 9516.022461   loss_clipiqa: 9944.440430   Q1: 0.999947    SX: 0.016348    SY: 0.016180    Q1_t: 1.000000    SX_t: 0.007079    SY_t: 0.007079
step 450   psnr 22.810284   loss_mse 0.000048    loss_niqe 9139.002725   loss_pi: 8828.494322   loss_nrqm: 9515.110352   loss_clipiqa: 9945.239258   Q1: 0.999953    SX: 0.016293    SY: 0.016136    Q1_t: 1.000000    SX_t: 0.007026    SY_t: 0.007026
step 460   psnr 22.770475   loss_mse 0.000048    loss_niqe 9128.947143   loss_pi: 8821.632480   loss_nrqm: 9514.322266   loss_clipiqa: 9942.155273   Q1: 0.999946    SX: 0.016399    SY: 0.016229    Q1_t: 1.000000    SX_t: 0.007146    SY_t: 0.007146
step 470   psnr 22.827342   loss_mse 0.000048    loss_niqe 9129.964916   loss_pi: 8830.520008   loss_nrqm: 9513.210938   loss_clipiqa: 9939.958984   Q1: 0.999958    SX: 0.016021    SY: 0.015875    Q1_t: 1.000000    SX_t: 0.007057    SY_t: 0.007057
step 480   psnr 22.899313   loss_mse 0.000047    loss_niqe 9132.423862   loss_pi: 8828.387884   loss_nrqm: 9513.531250   loss_clipiqa: 9937.824219   Q1: 0.999947    SX: 0.016060    SY: 0.015895    Q1_t: 1.000000    SX_t: 0.006967    SY_t: 0.006967
step 490   psnr 22.920255   loss_mse 0.000047    loss_niqe 9124.499591   loss_pi: 8825.057862   loss_nrqm: 9509.486328   loss_clipiqa: 9942.053711   Q1: 0.999953    SX: 0.016052    SY: 0.015897    Q1_t: 1.000000    SX_t: 0.007017    SY_t: 0.007017
step 500   psnr 23.057211   loss_mse 0.000046    loss_niqe 9119.094109   loss_pi: 8828.657217   loss_nrqm: 9507.815430   loss_clipiqa: 9937.229492   Q1: 0.999954    SX: 0.015802    SY: 0.015652    Q1_t: 1.000000    SX_t: 0.006934    SY_t: 0.006934
step 510   psnr 15.392416   loss_mse 0.000015    loss_niqe 8335.661900   loss_pi: 8419.260705   loss_nrqm: 9584.697266   loss_clipiqa: 9954.842773   Q1: 0.999793    SX: 0.003338    SY: 0.003271    Q1_t: 1.000000    SX_t: 0.000694    SY_t: 0.000694
step 520   psnr 20.279141   loss_mse 0.000024    loss_niqe 8639.171466   loss_pi: 8538.387379   loss_nrqm: 9594.743164   loss_clipiqa: 9952.854492   Q1: 0.999898    SX: 0.009168    SY: 0.009038    Q1_t: 1.000000    SX_t: 0.002482    SY_t: 0.002482
step 530   psnr 21.870846   loss_mse 0.000025    loss_niqe 8719.025742   loss_pi: 8618.934041   loss_nrqm: 9522.502930   loss_clipiqa: 9956.934570   Q1: 0.999853    SX: 0.009683    SY: 0.009518    Q1_t: 1.000000    SX_t: 0.002947    SY_t: 0.002947
step 540   psnr 22.793815   loss_mse 0.000022    loss_niqe 8711.042125   loss_pi: 8612.789895   loss_nrqm: 9542.069336   loss_clipiqa: 9955.556641   Q1: 0.999842    SX: 0.009801    SY: 0.009628    Q1_t: 1.000000    SX_t: 0.003204    SY_t: 0.003204
step 550   psnr 23.120010   loss_mse 0.000018    loss_niqe 8795.178747   loss_pi: 8671.742250   loss_nrqm: 9527.485352   loss_clipiqa: 9949.969727   Q1: 0.999796    SX: 0.009919    SY: 0.009720    Q1_t: 1.000000    SX_t: 0.003279    SY_t: 0.003279
step 560   psnr 23.410022   loss_mse 0.000015    loss_niqe 8854.812302   loss_pi: 8683.362751   loss_nrqm: 9574.250000   loss_clipiqa: 9947.523438   Q1: 0.999827    SX: 0.010047    SY: 0.009861    Q1_t: 1.000000    SX_t: 0.003380    SY_t: 0.003380
step 570   psnr 23.405744   loss_mse 0.000015    loss_niqe 8880.295077   loss_pi: 8691.516672   loss_nrqm: 9576.126953   loss_clipiqa: 9952.944336   Q1: 0.999826    SX: 0.010119    SY: 0.009933    Q1_t: 1.000000    SX_t: 0.003472    SY_t: 0.003472
step 580   psnr 23.541919   loss_mse 0.000014    loss_niqe 8906.603725   loss_pi: 8699.755470   loss_nrqm: 9581.306641   loss_clipiqa: 9950.858398   Q1: 0.999832    SX: 0.010286    SY: 0.010100    Q1_t: 1.000000    SX_t: 0.003549    SY_t: 0.003549
step 590   psnr 23.736235   loss_mse 0.000013    loss_niqe 8894.420616   loss_pi: 8688.693556   loss_nrqm: 9579.162109   loss_clipiqa: 9948.296875   Q1: 0.999838    SX: 0.010558    SY: 0.010370    Q1_t: 1.000000    SX_t: 0.003660    SY_t: 0.003660
step 600   psnr 23.811236   loss_mse 0.000012    loss_niqe 8890.463579   loss_pi: 8680.091933   loss_nrqm: 9581.332031   loss_clipiqa: 9944.966797   Q1: 0.999844    SX: 0.010736    SY: 0.010548    Q1_t: 1.000000    SX_t: 0.003705    SY_t: 0.003705
step 610   psnr 23.740995   loss_mse 0.000013    loss_niqe 8882.784902   loss_pi: 8672.948493   loss_nrqm: 9582.227539   loss_clipiqa: 9943.223633   Q1: 0.999833    SX: 0.011047    SY: 0.010847    Q1_t: 1.000000    SX_t: 0.003760    SY_t: 0.003760
step 620   psnr 23.803148   loss_mse 0.000012    loss_niqe 8877.999354   loss_pi: 8677.170483   loss_nrqm: 9581.993164   loss_clipiqa: 9942.330078   Q1: 0.999825    SX: 0.011150    SY: 0.010944    Q1_t: 1.000000    SX_t: 0.003834    SY_t: 0.003834
step 630   psnr 23.875926   loss_mse 0.000012    loss_niqe 8892.378866   loss_pi: 8682.291535   loss_nrqm: 9581.104492   loss_clipiqa: 9943.147461   Q1: 0.999841    SX: 0.011315    SY: 0.011115    Q1_t: 1.000000    SX_t: 0.003886    SY_t: 0.003886
step 640   psnr 23.880761   loss_mse 0.000012    loss_niqe 8855.260102   loss_pi: 8667.305252   loss_nrqm: 9578.666016   loss_clipiqa: 9939.958984   Q1: 0.999837    SX: 0.011528    SY: 0.011321    Q1_t: 1.000000    SX_t: 0.003964    SY_t: 0.003964
step 650   psnr 23.827735   loss_mse 0.000013    loss_niqe 8895.709727   loss_pi: 8684.932096   loss_nrqm: 9575.023438   loss_clipiqa: 9935.286133   Q1: 0.999849    SX: 0.011473    SY: 0.011275    Q1_t: 1.000000    SX_t: 0.003978    SY_t: 0.003978
