step 220   psnr 22.457693   loss_mse 0.000016    loss_niqe 8467.004607   loss_pi: 8459.763791   loss_nrqm: 9625.543945   loss_clipiqa: 9949.040039   Q1: 0.999929    SX: 0.014589    SY: 0.014416    Q1_t: 1.000000    SX_t: 0.001689    SY_t: 0.001689
step 230   psnr 22.284152   loss_mse 0.000017    loss_niqe 8447.730261   loss_pi: 8444.649178   loss_nrqm: 9625.541992   loss_clipiqa: 9947.302734   Q1: 0.999922    SX: 0.015167    SY: 0.014979    Q1_t: 1.000000    SX_t: 0.001790    SY_t: 0.001790
step 240   psnr 22.194962   loss_mse 0.000017    loss_niqe 8461.661921   loss_pi: 8455.655253   loss_nrqm: 9625.563477   loss_clipiqa: 9946.506836   Q1: 0.999920    SX: 0.015786    SY: 0.015588    Q1_t: 1.000000    SX_t: 0.001850    SY_t: 0.001850
step 250   psnr 22.044842   loss_mse 0.000017    loss_niqe 8461.426337   loss_pi: 8453.428166   loss_nrqm: 9625.842773   loss_clipiqa: 9947.705078   Q1: 0.999918    SX: 0.016265    SY: 0.016058    Q1_t: 1.000000    SX_t: 0.001936    SY_t: 0.001936
step 260   psnr 21.956087   loss_mse 0.000017    loss_niqe 8501.748594   loss_pi: 8474.166192   loss_nrqm: 9625.625977   loss_clipiqa: 9950.229492   Q1: 0.999907    SX: 0.016592    SY: 0.016368    Q1_t: 1.000000    SX_t: 0.001982    SY_t: 0.001982
step 270   psnr 21.889258   loss_mse 0.000017    loss_niqe 8511.218446   loss_pi: 8485.144441   loss_nrqm: 9625.614258   loss_clipiqa: 9951.078125   Q1: 0.999914    SX: 0.016587    SY: 0.016371    Q1_t: 1.000000    SX_t: 0.002012    SY_t: 0.002012
step 280   psnr 21.799122   loss_mse 0.000017    loss_niqe 8471.326489   loss_pi: 8461.232693   loss_nrqm: 9625.007812   loss_clipiqa: 9952.950195   Q1: 0.999919    SX: 0.016722    SY: 0.016510    Q1_t: 1.000000    SX_t: 0.002027    SY_t: 0.002027
step 290   psnr 21.732839   loss_mse 0.000017    loss_niqe 8479.621967   loss_pi: 8477.064965   loss_nrqm: 9625.372070   loss_clipiqa: 9951.877930   Q1: 0.999921    SX: 0.016440    SY: 0.016234    Q1_t: 1.000000    SX_t: 0.002023    SY_t: 0.002023
step 300   psnr 21.759995   loss_mse 0.000017    loss_niqe 8508.960221   loss_pi: 8490.969836   loss_nrqm: 9624.895508   loss_clipiqa: 9952.239258   Q1: 0.999907    SX: 0.016366    SY: 0.016145    Q1_t: 1.000000    SX_t: 0.001996    SY_t: 0.001996
step 310   psnr 21.753275   loss_mse 0.000017    loss_niqe 8556.705868   loss_pi: 8509.434151   loss_nrqm: 9623.894531   loss_clipiqa: 9953.295898   Q1: 0.999920    SX: 0.016133    SY: 0.015930    Q1_t: 1.000000    SX_t: 0.001944    SY_t: 0.001944
step 320   psnr 21.799850   loss_mse 0.000017    loss_niqe 8559.894621   loss_pi: 8507.288046   loss_nrqm: 9623.307617   loss_clipiqa: 9950.773438   Q1: 0.999923    SX: 0.015740    SY: 0.015546    Q1_t: 1.000000    SX_t: 0.001889    SY_t: 0.001889
step 330   psnr 21.903312   loss_mse 0.000017    loss_niqe 8548.566755   loss_pi: 8510.119595   loss_nrqm: 9623.416992   loss_clipiqa: 9952.330078   Q1: 0.999922    SX: 0.015095    SY: 0.014907    Q1_t: 1.000000    SX_t: 0.001826    SY_t: 0.001826
step 340   psnr 21.942100   loss_mse 0.000016    loss_niqe 8569.008229   loss_pi: 8513.734367   loss_nrqm: 9623.709961   loss_clipiqa: 9951.204102   Q1: 0.999914    SX: 0.014781    SY: 0.014588    Q1_t: 1.000000    SX_t: 0.001790    SY_t: 0.001790
step 350   psnr 21.918759   loss_mse 0.000016    loss_niqe 8536.456808   loss_pi: 8504.565761   loss_nrqm: 9623.131836   loss_clipiqa: 9951.313477   Q1: 0.999932    SX: 0.014749    SY: 0.014578    Q1_t: 1.000000    SX_t: 0.001777    SY_t: 0.001777
step 360   psnr 21.938951   loss_mse 0.000016    loss_niqe 8511.623396   loss_pi: 8494.937175   loss_nrqm: 9623.400391   loss_clipiqa: 9952.329102   Q1: 0.999916    SX: 0.014424    SY: 0.014239    Q1_t: 1.000000    SX_t: 0.001740    SY_t: 0.001740
step 370   psnr 22.008492   loss_mse 0.000016    loss_niqe 8557.728351   loss_pi: 8522.401383   loss_nrqm: 9624.313477   loss_clipiqa: 9952.187500   Q1: 0.999918    SX: 0.013919    SY: 0.013742    Q1_t: 1.000000    SX_t: 0.001679    SY_t: 0.001679
step 380   psnr 21.911448   loss_mse 0.000016    loss_niqe 8554.290335   loss_pi: 8517.889840   loss_nrqm: 9625.390625   loss_clipiqa: 9951.912109   Q1: 0.999923    SX: 0.014050    SY: 0.013877    Q1_t: 1.000000    SX_t: 0.001696    SY_t: 0.001696
step 390   psnr 22.136246   loss_mse 0.000015    loss_niqe 8521.903153   loss_pi: 8510.800143   loss_nrqm: 9625.217773   loss_clipiqa: 9953.607422   Q1: 0.999910    SX: 0.013218    SY: 0.013042    Q1_t: 1.000000    SX_t: 0.001592    SY_t: 0.001592
step 400   psnr 22.112063   loss_mse 0.000015    loss_niqe 8508.484540   loss_pi: 8509.862764   loss_nrqm: 9627.083008   loss_clipiqa: 9951.242188   Q1: 0.999921    SX: 0.013196    SY: 0.013032    Q1_t: 1.000000    SX_t: 0.001559    SY_t: 0.001559
step 410   psnr 22.042851   loss_mse 0.000015    loss_niqe 8468.874365   loss_pi: 8490.589843   loss_nrqm: 9628.754883   loss_clipiqa: 9950.275391   Q1: 0.999914    SX: 0.013038    SY: 0.012868    Q1_t: 1.000000    SX_t: 0.001553    SY_t: 0.001553
step 420   psnr 21.977039   loss_mse 0.000015    loss_niqe 8488.661821   loss_pi: 8499.613996   loss_nrqm: 9629.593750   loss_clipiqa: 9948.350586   Q1: 0.999916    SX: 0.012984    SY: 0.012816    Q1_t: 1.000000    SX_t: 0.001536    SY_t: 0.001536
step 430   psnr 21.960071   loss_mse 0.000015    loss_niqe 8446.438972   loss_pi: 8486.135644   loss_nrqm: 9629.629883   loss_clipiqa: 9948.884766   Q1: 0.999903    SX: 0.012872    SY: 0.012694    Q1_t: 1.000000    SX_t: 0.001500    SY_t: 0.001500
step 440   psnr 21.970685   loss_mse 0.000015    loss_niqe 8473.500540   loss_pi: 8492.690943   loss_nrqm: 9629.394531   loss_clipiqa: 9949.631836   Q1: 0.999891    SX: 0.012662    SY: 0.012477    Q1_t: 1.000000    SX_t: 0.001479    SY_t: 0.001479
step 450   psnr 21.924162   loss_mse 0.000015    loss_niqe 8474.716140   loss_pi: 8485.226162   loss_nrqm: 9630.213867   loss_clipiqa: 9946.582031   Q1: 0.999901    SX: 0.012614    SY: 0.012438    Q1_t: 1.000000    SX_t: 0.001459    SY_t: 0.001459
step 460   psnr 21.849502   loss_mse 0.000015    loss_niqe 8480.551887   loss_pi: 8481.609842   loss_nrqm: 9630.750977   loss_clipiqa: 9947.044922   Q1: 0.999899    SX: 0.012523    SY: 0.012346    Q1_t: 1.000000    SX_t: 0.001429    SY_t: 0.001429
step 470   psnr 21.941515   loss_mse 0.000014    loss_niqe 8433.294613   loss_pi: 8461.928556   loss_nrqm: 9630.772461   loss_clipiqa: 9945.814453   Q1: 0.999891    SX: 0.012404    SY: 0.012222    Q1_t: 1.000000    SX_t: 0.001403    SY_t: 0.001403
step 480   psnr 21.815019   loss_mse 0.000014    loss_niqe 8444.813669   loss_pi: 8471.706409   loss_nrqm: 9630.182617   loss_clipiqa: 9945.009766   Q1: 0.999891    SX: 0.012274    SY: 0.012094    Q1_t: 1.000000    SX_t: 0.001380    SY_t: 0.001380
step 490   psnr 21.837252   loss_mse 0.000014    loss_niqe 8434.729574   loss_pi: 8463.780105   loss_nrqm: 9630.899414   loss_clipiqa: 9947.058594   Q1: 0.999882    SX: 0.012188    SY: 0.012003    Q1_t: 1.000000    SX_t: 0.001360    SY_t: 0.001360
step 500   psnr 21.786355   loss_mse 0.000014    loss_niqe 8462.075145   loss_pi: 8466.598809   loss_nrqm: 9631.290039   loss_clipiqa: 9947.113281   Q1: 0.999888    SX: 0.012064    SY: 0.011885    Q1_t: 1.000000    SX_t: 0.001336    SY_t: 0.001336
